ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-2.924,8.1659,1.3722,0.0577,9.5139,2.3774,-2.3695,-0.1475,-1.3203,-1.1152,0.4978,0.1534,0,17.2,-44.11,15.05,339.1,-69.61,125.8,0,0,48.163593,11.557651,580,NaN,2.63,18.224,197.2,0 / 23,90022,2018-11-12 17:29:17:560
-5.1221,7.8556,-5.7469,-0.906,9.7412,0.6772,-2.7342,-1.2036,-4.3172,-0.9626,-0.0394,0.2142,0,16.69,-43.1,13.51,333.21,-73.4,118.34,0,0,48.163593,11.557651,580,NaN,2.63,18.224,197.2,23-Oct,91022,2018-11-12 17:29:18:560
-5.4624,6.078,-4.9301,-0.3919,9.7759,0.6702,-1.2455,-1.9853,-1.2427,-1.3413,-1.1008,0.0982,0,19.06,-41.72,11.21,26.69,-77,134.97,0,0,48.163593,11.557651,580,NaN,2.63,18.224,197.2,0 / 23,92022,2018-11-12 17:29:19:560
-0.0237,6.6001,2.3293,-0.4791,9.675,1.5281,0.7418,-1.3824,0.9085,-1.7067,-2.1275,1.0692,0,20.08,-42.73,10.38,13.22,-78.78,124.63,0,0,48.163593,11.557651,580,NaN,2.63,18.224,197.2,0 / 23,93022,2018-11-12 17:29:20:560
-1.1229,7.5567,0.0714,-0.1561,9.7008,1.4285,-0.9119,-1.244,-1.0929,-1.2047,-1.3692,0.5309,0,21.36,-42.03,12.43,54.3,-68.63,139.54,0,0,48.163593,11.557651,580,NaN,2.63,18.224,197.2,0 / 23,94022,2018-11-12 17:29:21:560
4.106,4.5971,8.0835,-0.8634,9.7644,-0.2844,3.9782,1.5549,9.9359,-0.984,0.8506,0.1839,0,21.1,-40.57,16.08,31,-69.23,139.87,0,0,48.163593,11.557651,580,NaN,2.63,18.224,197.2,0 / 24,95022,2018-11-12 17:29:22:560
0.0941,10.657,4.5694,-0.3601,9.7958,0.2867,-0.5956,0.9698,2.7251,-2.0585,-1.3643,1.5652,0,19.21,-40.34,18.07,7.24,-69.94,136.47,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,96022,2018-11-12 17:29:23:560
-3.9012,5.6279,-2.5451,-0.7037,9.752,0.7572,-2.6091,-2.5553,-3.0779,-0.4297,-0.851,1.246,0,19.94,-40.34,18.85,350.8,-74.03,128.34,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,97022,2018-11-12 17:29:24:560
-1.944,5.7686,1.8986,-0.0809,9.7276,1.2404,-1.843,-2.2918,0.207,-1.2377,-1.2912,0.4032,0,19.99,-40.87,18.97,25.99,-67.44,143.09,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,98022,2018-11-12 17:29:25:560
-2.2163,-7.4702,9.6775,-1.0732,9.7259,-0.6526,2.8481,-5.8136,9.7766,-1.1993,0.8377,0.4219,0,19.04,-40.88,20.02,4.1,-68.71,138.08,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,99022,2018-11-12 17:29:26:560
0.9935,12.886,6.8415,-0.5065,9.7882,0.3234,0.4063,2.7694,4.137,-2.0031,-1.5778,1.5245,0,19.6,-40.66,20.3,356.26,-68.66,133.49,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,100022,2018-11-12 17:29:27:560
-5.3628,7.0067,-5.6983,-0.6957,9.7603,0.65,-3.1299,-1.1826,-4.4929,-0.8812,-1.2498,1.6683,0,19.48,-40.24,21.25,335.83,-71.67,125.36,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,101023,2018-11-12 17:29:28:561
-0.3632,6.6412,-2.1342,-0.6454,9.746,0.8773,1.0471,-2.2363,-1.1422,-1.3168,-0.8021,0.1363,0,20.48,-39.46,21.26,5.9,-65.3,138.45,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,102023,2018-11-12 17:29:29:561
-0.9923,-2.5825,-5.5179,-1.2228,9.6195,-1.4631,4.1196,-5.639,-2.9114,-1.7957,0.7884,1.0575,0,20.65,-39.24,20.31,13.23,-69.17,139.69,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,103023,2018-11-12 17:29:30:561
1.6205,5.8177,7.2206,-1.167,9.7245,-0.4928,2.2118,-1.6599,8.3452,-0.9765,-1.0708,0.9523,0,22.38,-38.27,19.81,10.73,-70.24,137.76,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,104023,2018-11-12 17:29:31:561
3.6053,4.4691,9.4912,-0.8481,9.7697,-0.0682,2.9186,-0.4433,9.4612,-1.5987,-0.8314,0.8845,0,22.82,-38.46,18.54,9.6,-69.41,134.27,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,105022,2018-11-12 17:29:32:560
0.542,14.066,8.0028,-0.813,9.7718,0.144,-1.029,3.9463,3.0292,-0.5651,-1.3452,1.5363,0,21.96,-37.36,21.44,5.48,-63.29,135.57,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,106022,2018-11-12 17:29:33:560
-1.5311,9.097,2.4675,-2.4883,9.3254,-1.7366,0.6196,4.0856,2.782,-0.7263,0.2662,-0.0819,0,22.27,-37.2,21.08,7.85,-64.56,136.66,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,107022,2018-11-12 17:29:34:560
2.1261,24.6199,5.5247,-1.948,9.5078,-1.4062,7.3312,12.1432,1.0128,-0.4151,-0.6609,1.4256,0,21.23,-37.55,21.99,4.61,-65.38,138.12,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,108022,2018-11-12 17:29:35:560
8.934,20.0351,-4.7557,-1.3515,9.5801,-1.6018,4.8089,1.6694,-0.4146,-0.6507,-1.4398,1.6888,0,20.05,-37.44,23.73,1.27,-67.3,140.78,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,109022,2018-11-12 17:29:36:560
9.0649,31.7065,2.8389,-1.3514,9.6459,-1.1406,6.772,6.7603,-4.1578,-0.6559,0.4327,-0.2453,0,20.51,-36.55,24.9,342.97,-69.03,130.87,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,110022,2018-11-12 17:29:37:560
-5.1727,12.8058,-8.9765,-2.2226,9.1399,-2.7736,-2.8357,3.589,-5.7533,-0.5634,1.1537,0.3556,0,24.11,-34.21,24.14,347.8,-68.64,128.05,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,111023,2018-11-12 17:29:38:561
-4.5561,8.4226,-7.3536,-1.863,9.2112,-2.8025,-4.0204,1.4378,-3.0028,-0.5915,0.1414,-0.1919,0,21.4,-34.25,26.65,352.52,-65.9,138.33,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,112022,2018-11-12 17:29:39:560
-5.689,11.4077,-4.2075,-2.2244,9.1751,-2.6533,-2.6279,2.1376,-3.0642,-0.6099,0.5231,-0.2248,0,21.57,-34.67,26.7,342.24,-66.3,131.61,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,113022,2018-11-12 17:29:40:560
-5.9848,13.6281,-2.6917,-2.5484,9.1365,-2.4902,-2.2939,0.3818,-3.2884,-0.3365,1.2155,0.2843,0,22.9,-34.14,26.31,357,-83.12,135.88,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,114022,2018-11-12 17:29:41:560
0.5574,2.4707,1.374,-3.2653,8.7433,-3.0104,3.3895,-5.361,3.4775,0.9257,1.5978,-1.8567,0,25.04,-34.94,24.13,352.87,-83.64,127.54,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,115022,2018-11-12 17:29:42:560
1.8848,1.1582,-0.2642,-3.0168,8.8324,-3.0098,4.2018,-6.3665,1.4513,0.5148,2.1207,-1.0124,0,25.46,-36.43,21.88,359.33,-79.42,130.82,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,116022,2018-11-12 17:29:43:560
1.3436,1.6583,-1.1693,-2.904,8.8678,-3.0166,3.0028,-5.1287,0.8305,0.8914,0.4339,-1.9866,0,26.01,-37.95,20.25,1.8,-76.2,128.82,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,117022,2018-11-12 17:29:44:560
1.4421,2.5883,-1.4009,-3.0138,8.8524,-2.9535,3.8057,-5.2759,1.7541,0.4974,2.4493,-1.2114,0,23.38,-40.66,17.86,204.17,-72.95,-18.95,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,118022,2018-11-12 17:29:45:560
-0.299,10.5406,-0.3553,-1.5825,9.5864,-1.3296,0.7083,0.5478,1.6904,1.1335,1.4685,-1.6703,0,18.62,-43.67,16.57,198.21,-72.65,-21.46,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,119022,2018-11-12 17:29:46:560
-0.5816,4.5691,1.2245,-2.4399,9.2854,-1.9996,2.3456,-3.9849,3.1355,2.4619,-1.0853,-1.9764,0,16.47,-44.13,16.77,186,-78.06,-35.06,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,120022,2018-11-12 17:29:47:560
-0.2839,4.8763,1.5812,-0.9031,9.7595,-0.3265,-0.7406,6.1568,-0.9103,3.0549,-0.0878,-1.869,0,14.53,-45.97,11.73,198.83,-66.74,-16.02,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,121024,2018-11-12 17:29:48:562
-0.87,10.4198,0.213,-2.6071,9.204,-2.1587,1.4491,-5.4775,0.9128,1.2095,0.3236,-2.2489,0,11.88,-46.55,6.87,198.08,-75.91,-27.32,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,122022,2018-11-12 17:29:49:560
-1.4589,11.4028,-0.4518,-0.9649,9.7032,-1.0423,-0.5524,5.3299,-0.2733,1.4708,-0.6281,-2.1788,0,8.31,-46.93,4.82,193.61,-71.17,-22.79,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,123022,2018-11-12 17:29:50:560
1.9151,15.7335,2.4586,0.436,9.6739,1.5476,1.8176,4.2233,0.134,2.5206,-0.4708,-2.2147,0,9.85,-49.38,0.55,214.12,-74.68,-4.19,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,124022,2018-11-12 17:29:51:560
1.7666,14.4039,4.3746,-1.1264,9.6847,-1.053,-0.9005,8.0169,-1.0935,3.2549,0.547,-1.9397,0,11.28,-49.65,-0.98,232.95,-78.61,3.46,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,125022,2018-11-12 17:29:52:560
0.1841,11.546,0.5532,0.575,9.6072,1.8817,2.5498,5.3276,3.1489,3.2256,0.5248,-1.4211,0,12.73,-50.11,2.13,219.96,-75.81,-4.85,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,126022,2018-11-12 17:29:53:560
-2.2837,10.4599,1.5095,0.9016,9.3337,2.8706,-3.057,1.7086,-0.4892,2.2774,0.1257,-0.9569,0,13.49,-49.89,4.87,239.47,-81.84,16.49,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,127022,2018-11-12 17:29:54:560
-1.4636,7.8083,1.8993,0.8235,9.4689,2.4148,-1.0539,1.1101,-0.9426,0.5549,-0.1906,-0.0606,0,14.22,-48.38,8.97,215.08,-78.17,-2.75,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,128023,2018-11-12 17:29:55:561
-0.9806,7.8373,0.482,0.7392,9.3002,3.0217,-2.3917,2.7917,-2.2038,-0.3407,-0.5804,0.4971,0,16.81,-46.98,8.66,243.92,-81.02,21.78,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,129022,2018-11-12 17:29:56:560
-0.5806,9.5429,1.2007,-0.1402,9.6135,1.9316,-0.9001,-1.7975,-0.0223,-0.8038,-0.41,0.5898,0,17.29,-46.04,12.56,309.22,-85.44,84.33,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,130023,2018-11-12 17:29:57:561
-0.95,7.6284,0.7689,0.2945,9.4429,2.6296,-1.9659,0.0897,-1.1809,-1.1039,-0.5021,0.6521,0,17.17,-44.96,14.95,259.09,-84.81,40.66,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,131022,2018-11-12 17:29:58:560
-0.4938,6.6666,1.674,-0.2951,9.7449,1.0585,-0.1258,-2.2516,1.1343,-0.9838,-0.832,0.0365,0,18.25,-43.49,16.89,16.6,-78.14,143.77,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,132022,2018-11-12 17:29:59:560
1.4005,7.6787,0.8824,-0.8947,9.7654,-0.0817,1.8064,4.6516,7.8176,-1.6782,-1.8411,1.2558,0,19.81,-40.44,21.21,5.27,-69.54,138.8,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,133022,2018-11-12 17:30:00:560
1.5168,10.0219,8.0766,-1.4532,9.6981,0.071,-1.4812,-2.1749,-0.9736,-1.1449,0.2122,0.6083,0,20.23,-39.5,23.01,347.49,-60.85,135.82,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,134022,2018-11-12 17:30:01:560
2.5231,16.827,0.0355,-2.4259,9.2899,-1.9958,5.6526,9.0027,-2.5341,-1.8014,-1.7826,1.2291,0,20.94,-37.34,24.24,355.19,-61.42,137.26,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,135022,2018-11-12 17:30:02:560
-4.3955,7.4679,-4.1792,-2.5229,9.3281,-1.6707,7.7965,13.3143,1.1323,-1.3328,-1.3671,0.5407,0,21.83,-36.31,24.78,356.47,-61.83,137.34,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,136022,2018-11-12 17:30:03:560
3.8028,11.2773,-1.8435,-2.2167,9.3606,-1.9067,6.8541,10.7826,2.0163,-0.9048,0.5319,0.5757,0,22.44,-35.27,24.98,3.94,-62.9,140.27,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,137023,2018-11-12 17:30:04:561
-5.6444,10.7464,-6.8607,-2.3356,9.3801,-1.6521,6.7606,8.71,0.4088,-0.7479,-0.9329,-0.2844,0,22.56,-33.67,26.55,341.82,-69.32,128.6,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,138022,2018-11-12 17:30:05:560
-1.8577,6.4466,-3.1055,-2.9102,8.8562,-3.0446,-0.9024,2.2668,-2.7321,-0.6714,0.4505,-0.2942,0,24.56,-32.51,26.39,344.63,-68.7,126.84,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,23-Nov,139022,2018-11-12 17:30:06:560
0.4175,1.9326,-0.5435,-2.7085,8.8892,-3.1331,-1.3779,2.2826,-2.27,-0.6093,0.8418,0.314,0,26.9,-32.51,23.81,350.89,-70.36,125.84,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 23,140023,2018-11-12 17:30:07:561
-2.8958,10.4631,-5.9992,-2.7279,8.927,-3.0062,0.3513,2.8585,-1.7751,0.6301,2.1341,-1.7217,0,27.83,-33.42,20.38,0.08,-69.15,125.58,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,141022,2018-11-12 17:30:08:560
0.9999,1.6314,0.1792,-2.7742,8.9804,-2.7977,-0.3201,2.0474,-1.3104,-0.3743,1.0682,0.0068,0,24.76,-37.43,19.09,209.9,-78.5,-16.61,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,142022,2018-11-12 17:30:09:560
0.246,3.1135,-1.4815,-2.5993,9.3391,-1.4817,3.4264,-4.5089,1.891,0.5054,2.3393,-1.1698,0,23.46,-39.31,17.94,209.71,-80.06,-16.03,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,143022,2018-11-12 17:30:10:560
-1.0344,5.3895,0.2818,-0.9593,9.7379,-0.6502,-0.7285,4.5395,0.1566,0.7382,1.2098,-2.0773,0,17.25,-44.26,15.77,196.82,-68.72,-19.53,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,144022,2018-11-12 17:30:11:560
-0.2343,8.6248,0.6749,-2.6296,9.2955,-1.6881,1.1372,-3.5126,1.8164,1.5339,-0.2923,-1.8917,0,14.38,-46.36,11.39,217.88,-82.44,-2.12,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,145022,2018-11-12 17:30:12:560
-0.1156,13.7993,-0.7417,-1.6511,9.6081,-1.0622,2.486,0.7318,1.1944,1.997,-1.4817,-2.1001,0,13.89,-47.08,6.92,204.13,-70.88,-16.56,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,146022,2018-11-12 17:30:13:560
2.5619,14.7733,2.6477,-2.4005,9.3517,-1.7188,-0.0992,-3.5182,4.3172,1.4832,-0.3079,-2.1044,0,13.38,-47.33,1.69,212.08,-73.67,-17.58,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,147022,2018-11-12 17:30:14:560
0.7394,11.8977,0.2135,-0.0638,9.7907,0.5561,3.3523,5.839,2.86,3.0072,0.2986,-1.4336,0,12.39,-47.38,2.41,212.89,-73.24,-10.99,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,148022,2018-11-12 17:30:15:560
-2.4945,9.9857,0.6632,0.7414,9.4358,2.5665,-3.2152,1.2438,-1.4879,1.9587,-0.1859,-0.6432,0,13.02,-46.98,2.76,224.81,-76.95,1.65,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,149022,2018-11-12 17:30:16:560
-1.7982,11.8705,-0.4607,0.7642,9.3179,2.9603,-1.992,2.8687,-2.3222,0.4675,-0.416,0.0444,0,14.3,-46.6,4.16,250.99,-81.45,24.03,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,150022,2018-11-12 17:30:17:560
-1.7379,10.732,1.3888,0.7049,9.5614,2.0622,-2.1452,0.9073,-1.4709,-0.1841,-0.5401,0.463,0,14.22,-46.3,5,219.3,-77.49,-6.36,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,151022,2018-11-12 17:30:18:560
-0.1344,10.0246,1.3443,0.4109,9.5004,2.3965,-0.973,0.7939,-0.3189,-1.0382,-0.1496,0.7111,0,15.29,-45.99,6.8,278.88,-86.41,43.83,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,152022,2018-11-12 17:30:19:560
-1.1769,7.732,1.9063,0.9172,9.3772,2.7198,-0.3807,-0.398,-1.5806,-1.1162,-1.0866,0.5259,0,14.5,-46.12,11.7,0.36,-81.38,130.82,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,153022,2018-11-12 17:30:20:560
-0.0584,7.753,0.7067,0.1673,9.5577,2.1892,-0.2287,2.1613,-1.5283,-1.1817,-0.1318,0.2085,0,15.9,-44.73,15.26,283.25,-86.16,64.13,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,154022,2018-11-12 17:30:21:560
-3.2877,7.8043,-2.3585,-0.4669,9.6691,1.5684,-0.1298,-2.301,2.0246,-0.6067,0.394,0.0829,0,19.36,-42.52,14.42,349.62,-78.63,119.92,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,155022,2018-11-12 17:30:22:560
-0.5847,7.6787,0.5525,-0.5739,9.7762,0.5166,-4.9417,-1.9318,-3.6281,-1.5574,0.8857,1.3691,0,21.68,-39.46,16.22,353.99,-71.16,123.12,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,156023,2018-11-12 17:30:23:561
-3.5842,6.2032,-0.7698,-1.1799,9.7266,-0.4146,3.2358,2.0884,10.3224,-1.155,0.053,0.1841,0,20.36,-38.73,18.58,14.58,-68.73,139.71,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,157022,2018-11-12 17:30:24:560
-3.9078,11.4693,0.6482,-1.5784,9.5689,-1.4545,16.9873,20.6082,-3.5328,-1.4109,-1.7749,0.935,0,19.12,-38.42,23.01,357.04,-65.95,139.27,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,158022,2018-11-12 17:30:25:560
-1.3217,11.304,4.6681,-1.6228,9.5533,-1.5072,1.4431,-11.6322,7.7296,-0.4418,-1.2034,0.695,0,18.63,-37.2,27.63,345.47,-69.45,137.75,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,159022,2018-11-12 17:30:26:560
6.9979,19.7979,1.4246,-2.8111,9.2244,-1.7828,1.5627,0.5936,10.9211,-0.5858,-0.0607,-0.4023,0,21.6,-36.67,25.65,349.31,-63.76,135.29,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,160023,2018-11-12 17:30:27:561
-3.7879,12.064,-6.3764,-1.4337,9.624,-1.2219,2.3579,-11.0241,8.5507,-0.8381,0.045,0.31,0,23.06,-35.14,24.71,7.17,-67.96,141.27,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,161022,2018-11-12 17:30:28:560
-5.1692,13.5791,-7.5075,-1.5277,9.5342,-1.7132,15.6643,6.3234,-9.4262,-0.5201,0.6846,0.1277,0,20.03,-40.75,20.5,4.27,-65.74,138.21,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,162022,2018-11-12 17:30:29:560
9.1557,22.1523,-3.7455,-2.7605,9.0629,-2.5325,-3.0598,-0.0166,-0.861,-1.0097,0.2413,0.5936,0,24.13,-39.88,17.74,13.52,-67.54,132.53,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,163023,2018-11-12 17:30:30:561
-3.8536,10.3705,-6.3804,-1.7101,9.5332,-1.5375,-1.9088,6.3009,-6.5857,-1.0581,0.7432,0.9611,0,26.15,-37.82,18.36,10.49,-76.44,131.96,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,164023,2018-11-12 17:30:31:561
-1.1977,6.4807,1.9055,-2.5795,9.127,-2.493,5.6144,-6.1358,4.4625,-0.3536,1.4054,-0.0728,0,29.77,-33.43,21.73,12.75,-68.54,134.02,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,165022,2018-11-12 17:30:32:560
-3.5798,10.5418,-6.959,-2.0362,9.1281,-2.9499,-0.0147,-3.6909,-0.6415,-0.9725,0.6627,0.5927,0,24.73,-36.05,23.7,0.35,-68.54,134.02,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,166022,2018-11-12 17:30:33:560
-3.0482,11.2653,-8.2736,-2.2783,9.1602,-2.6591,-2.3413,3.4466,-0.8993,-0.6393,0.25,0.175,0,29.78,-34.91,22.08,10.69,-68.85,132.62,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,167022,2018-11-12 17:30:34:560
-2.4594,11.3224,0.5621,1.3068,9.3692,2.5847,-3.5815,2.742,-1.8891,0.7789,-0.5708,-0.0777,0,14.95,-47.53,3.62,205.71,-72.82,-26.82,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,168111,2018-11-12 17:30:35:649
-2.4594,11.3224,0.5621,1.3068,9.3692,2.5847,-3.5815,2.742,-1.8891,0.7789,-0.5708,-0.0777,0,14.95,-47.53,3.62,205.71,-72.82,-26.82,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,168114,2018-11-12 17:30:35:652
-2.4594,11.3224,0.5621,1.3068,9.3692,2.5847,-3.5815,2.742,-1.8891,0.7789,-0.5708,-0.0777,0,14.95,-47.53,3.62,205.71,-72.82,-26.82,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,168115,2018-11-12 17:30:35:653
-2.4594,11.3224,0.5621,1.3068,9.3692,2.5847,-3.5815,2.742,-1.8891,0.7789,-0.5708,-0.0777,0,14.95,-47.53,3.62,205.71,-72.82,-26.82,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,168116,2018-11-12 17:30:35:654
-2.4594,11.3224,0.5621,1.3068,9.3692,2.5847,-3.5815,2.742,-1.8891,0.7789,-0.5708,-0.0777,0,14.95,-47.53,3.62,205.71,-72.82,-26.82,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,168117,2018-11-12 17:30:35:655
1.2049,14.5584,0.7783,-0.7015,9.7276,1.0256,2.1455,6.2082,-0.3112,2.9169,0.1454,-1.1387,0,20.02,-41.62,16.75,252.88,-82.72,34.37,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,169024,2018-11-12 17:30:36:562
1.2049,14.5584,0.7783,-0.7015,9.7276,1.0256,2.1455,6.2082,-0.3112,2.9169,0.1454,-1.1387,0,20.02,-41.62,16.75,252.88,-82.72,34.37,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,170024,2018-11-12 17:30:37:562
1.2049,14.5584,0.7783,-0.7015,9.7276,1.0256,2.1455,6.2082,-0.3112,2.9169,0.1454,-1.1387,0,20.02,-41.62,16.75,252.88,-82.72,34.37,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,170027,2018-11-12 17:30:37:565
1.2049,14.5584,0.7783,-0.7015,9.7276,1.0256,2.1455,6.2082,-0.3112,2.9169,0.1454,-1.1387,0,20.02,-41.62,16.75,252.88,-82.72,34.37,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,170028,2018-11-12 17:30:37:566
1.2049,14.5584,0.7783,-0.7015,9.7276,1.0256,2.1455,6.2082,-0.3112,2.9169,0.1454,-1.1387,0,20.02,-41.62,16.75,252.88,-82.72,34.37,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,170029,2018-11-12 17:30:37:567
1.2049,14.5584,0.7783,-0.7015,9.7276,1.0256,2.1455,6.2082,-0.3112,2.9169,0.1454,-1.1387,0,20.02,-41.62,16.75,252.88,-82.72,34.37,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,170030,2018-11-12 17:30:37:568
1.2049,14.5584,0.7783,-0.7015,9.7276,1.0256,2.1455,6.2082,-0.3112,2.9169,0.1454,-1.1387,0,20.02,-41.62,16.75,252.88,-82.72,34.37,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,170031,2018-11-12 17:30:37:569
1.2049,14.5584,0.7783,-0.7015,9.7276,1.0256,2.1455,6.2082,-0.3112,2.9169,0.1454,-1.1387,0,20.02,-41.62,16.75,252.88,-82.72,34.37,0,0,48.163048,11.557165,624,NaN,6.73,23.584,184.8,0 / 24,170032,2018-11-12 17:30:37:570
