ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
4.9387,3.223,-3.7263,-0.5745,9.394,-2.7556,-2.2792,-1.0905,6.7996,-0.0708,0.7679,-0.3451,1,-19.24,-82.62,-78.42,183.7,-73.78,170.93,0,60.444,48.139744,11.558372,559,NaN,,69.68,,26-Oct,2918007,2018-11-19 09:09:29:028
0.4708,8.8193,4.4202,0.4634,9.7901,-0.3308,-0.2187,-4.2555,1.5647,-2.0909,-2.2517,0.7387,1,-12.13,-99.1,-76.83,180.05,-71.46,171.21,0,59.443,48.139744,11.558372,559,NaN,,69.68,,0 / 26,2920008,2018-11-19 09:09:31:029
-1.4828,9.9447,4.6144,-0.7279,9.7386,-0.8946,-0.431,-0.1943,1.2952,-2.5798,-3.0598,1.0416,1,-10.4,-99.56,-77.8,172.94,-72.26,163.23,0,61.354,48.139744,11.558372,559,NaN,,69.68,,0 / 26,2922008,2018-11-19 09:09:33:029
-1.1166,5.5027,1.4012,0.8893,9.6681,1.3814,-2.2908,0.5679,6.0121,-2.3694,-1.0775,0.1374,1,-20.08,-100.25,-62.95,191.04,-76.13,177.09,0,62.356,48.139744,11.558372,559,NaN,,69.68,,0 / 26,2924008,2018-11-19 09:09:35:029
3.2929,7.3328,-5.4642,0.2111,9.7836,0.6376,-1.1577,-1.6871,-0.0284,-1.9883,-0.3313,0.5281,1,-24.61,-94.37,-70.09,187.23,-70.5,170.21,0,60.987,48.139744,11.558372,559,NaN,,69.68,,0 / 26,2926008,2018-11-19 09:09:37:029
3.2468,6.5925,-3.335,0.2185,9.7846,0.6194,0.6519,-2.4873,-1.291,-1.7182,-0.5426,0.9926,1,-20.19,-96.67,-70.12,356.17,-86.16,-19.43,0,61.014,48.139744,11.558372,559,NaN,,69.68,,0 / 26,2928008,2018-11-19 09:09:39:029
0.0217,7.7518,-0.5146,0.8338,9.5021,2.2771,-0.9605,0.6052,0.9704,-1.5018,0.2989,0.9332,1,-19.13,-92.33,-71.36,183.07,-85.84,168.36,0,61.26,48.139744,11.558372,559,NaN,,69.68,,0 / 26,2930007,2018-11-19 09:09:41:028
1.8708,7.0159,-3.591,0.5647,9.7684,0.6562,-1.3333,-1.3031,-0.3959,-2.1458,-1.3307,-0.0079,1,-30.21,-99.15,-62.78,342.53,-84.94,-40.71,0,61.701,48.139744,11.558372,559,NaN,,69.68,,0 / 26,2932008,2018-11-19 09:09:43:029
-0.2842,5.7642,0.8142,0.3615,9.6956,1.4267,-3.2386,3.3897,6.8155,-2.0915,-1.7019,0.1879,1,-18.31,-95.85,-61.9,176.91,-78.45,159.86,0,59.384,48.139744,11.558372,559,NaN,,69.68,,0 / 26,2934008,2018-11-19 09:09:45:029
-5.4334,13.276,7.0004,-0.1961,9.7932,-0.4753,2.2547,-1.2289,-1.7233,-1.5605,0.0597,0.8202,1,-11.73,-88.58,-63.41,169.13,-86.99,157.58,0,59.624,48.139744,11.558372,559,NaN,,69.68,,0 / 26,2936007,2018-11-19 09:09:47:028
-0.3287,6.7185,0.1371,0.7438,9.6833,1.3604,-2.3092,1.3068,6.1077,-1.9431,-1.5583,0.0792,1,-16.74,-86.14,-63.62,189.01,-78.47,176.29,0,58.815,48.139744,11.558372,559,NaN,,69.68,,0 / 26,2938008,2018-11-19 09:09:49:029
-3.3409,11.4448,7.0473,-0.36,9.7786,-0.6486,1.0951,-0.967,0.3065,-1.792,-0.1239,1.0552,1,-16.83,-92.23,-67.64,166.31,-85.66,150.97,0,60.981,48.139744,11.558372,559,NaN,,69.68,,0 / 26,2940008,2018-11-19 09:09:51:029
-0.3885,8.8621,2.2184,0.6172,9.7814,-0.3379,3.5393,3.174,2.7729,-2.3446,-2.3627,1.3004,1,-17.94,-99.31,-69.42,182.37,-72.13,168.64,0,60.533,48.139744,11.558372,559,NaN,,69.68,,0 / 26,2942008,2018-11-19 09:09:53:029
4.1887,17.1076,2.9444,-1.2398,9.3924,-2.5329,4.0206,-4.8251,-0.0249,-2.5788,-2.8692,1.3807,1,-11.24,-98.44,-62.31,168.6,-73.29,153.92,0,61.098,48.139744,11.558372,559,NaN,,69.68,,0 / 26,2944007,2018-11-19 09:09:55:028
3.4228,16.4211,-2.5404,-0.8329,9.4081,-2.639,-1.2242,6.1228,-5.1208,0.2825,0.0068,-0.504,1,-11.26,-97.87,-64.85,175.04,-73.85,163.58,0,60.388,48.139744,11.558372,559,NaN,,69.68,,0 / 26,2946007,2018-11-19 09:09:57:028
-1.9922,13.465,-9.4204,-0.6065,9.4038,-2.7151,1.7598,1.0403,-1.8184,-0.2985,-0.6237,0.364,1,-10.53,-96.84,-62.8,178.06,-73.52,167.41,0,61.425,48.139744,11.558372,559,NaN,,69.68,,0 / 25,2948007,2018-11-19 09:09:59:028
3.0149,15.3452,1.887,-0.8721,9.3509,-2.8233,0.8986,2.2484,-2.1424,-0.1514,-0.4594,0.1543,1,-9.1,-94.28,-62.73,178.71,-69.23,170,0,61.414,48.139744,11.558372,559,NaN,,69.68,,0 / 25,2950008,2018-11-19 09:10:01:029
1.4772,14.3654,-3.6623,-0.4497,9.4801,-2.4689,-1.018,1.8832,-5.1406,-0.2159,0.7806,-0.2039,1,-12.48,-94.45,-60.66,180.6,-75.17,169.68,0,61.213,48.139744,11.558372,559,NaN,,69.68,,0 / 26,2952008,2018-11-19 09:10:03:029
1.0453,11.9496,-6.1244,-0.4571,9.4305,-2.6507,1.6482,-6.7291,1.5657,0.0354,0.6326,-0.1604,1,-13.18,-94.82,-62.26,178.25,-69.73,165.61,0,59.321,48.139744,11.558372,559,NaN,,69.68,,0 / 26,2954008,2018-11-19 09:10:05:029
0.7223,2.0539,-1.4161,-0.3756,9.129,-3.5625,0.6485,-5.1423,-2.5743,-1.6044,0.5135,-0.1917,1,-13.61,-92.82,-60.35,184.8,-68.57,173.98,0,56.267,48.139744,11.558372,559,NaN,,69.68,,0 / 26,2956008,2018-11-19 09:10:07:029
1.6517,1.5975,-3.5187,-0.7082,9.0608,-3.6839,-0.6662,-1.93,4.9223,1.6181,0.0911,-1.9032,1,-10.8,-94.37,-63.86,186.96,-79.55,178.92,0,55.684,48.139744,11.558372,559,NaN,,69.68,,0 / 26,2958008,2018-11-19 09:10:09:029
-0.3255,7.0844,1.7817,-0.7508,9.6105,-1.8015,-1.3604,-5.5664,4.8101,1.2845,2.4799,-0.5513,1,-9.31,-94.79,-66.49,168.23,-78.52,157.38,0,61.753,48.139744,11.558372,559,NaN,,69.68,,0 / 26,2960008,2018-11-19 09:10:11:029
-0.7148,2.8232,-0.4629,-0.6708,9.3887,-2.7518,3.8346,5.6769,-0.7404,3.1163,-0.3401,-0.536,1,-8.27,-99.83,-60.88,315.85,-82.87,-43.29,0,58.996,48.139744,11.558372,559,NaN,,69.68,,0 / 26,2962008,2018-11-19 09:10:13:029
4.0648,14.8931,-2.6743,0.6436,9.6733,-1.4776,0.9907,0.0729,3.7326,1.257,0.9995,-1.6292,1,-9.52,-96.84,-58.7,206.6,-80.54,-156.46,0,54.053,48.139744,11.558372,559,NaN,,69.68,,0 / 26,2964008,2018-11-19 09:10:15:029
0.4929,8.7544,1.5286,1.4972,9.4941,1.9469,-0.6783,-0.1038,0.0982,-0.2255,-0.8736,0.2396,1,-16.67,-96.3,-67.92,336.95,-81.17,-32.11,0,51.004,48.139744,11.558372,559,NaN,,69.68,,0 / 26,2966007,2018-11-19 09:10:17:028
1.3186,11.1482,-1.2605,1.4603,9.6572,-0.881,0.5302,0.6055,0.7439,-0.788,-0.4182,-0.0672,1,-13.49,-92.55,-55.06,238.33,-79.98,-121.1,0,54.13,48.139744,11.558372,559,NaN,,69.68,,0 / 26,2968008,2018-11-19 09:10:19:029
-0.0014,6.6464,-3.5441,0.4315,9.1862,-3.4056,0.6595,-2.4025,-0.9345,-0.6473,-0.6367,0.2355,1,-6.76,-86.16,-50.86,187.56,-64.43,-175.54,0,54.775,48.139744,11.558372,559,NaN,,69.68,,0 / 26,2970008,2018-11-19 09:10:21:029
1.0819,6.5177,-4.5008,0.0721,9.0476,-3.7823,0.1831,-0.3127,-0.2574,-0.5364,-0.0419,0.0043,1,-9.73,-86.33,-56.57,187.38,-67.31,-178.91,0,55.305,48.139744,11.558372,559,NaN,,69.68,,0 / 26,2972007,2018-11-19 09:10:23:028
-0.0387,7.929,-0.6023,0.0256,9.7985,-0.4,-0.3246,-0.2102,-0.8159,0.5045,0.432,-0.0391,1,-9.45,-90.22,-65.02,355.69,-87.7,-11.95,0,55.223,48.139744,11.558372,559,NaN,,69.68,,0 / 26,2974007,2018-11-19 09:10:25:028
-0.5674,8.2435,-0.7188,0.0924,9.8062,0.0296,-0.636,-0.4077,-0.4079,0.3331,0.2028,0.1283,1,-10.3,-88.37,-65.37,295.82,-89.43,-72.24,0,56.374,48.139744,11.558372,559,NaN,,69.68,,0 / 26,2976008,2018-11-19 09:10:27:029
-1.5567,2.5042,-2.6838,0.2145,9.7328,-1.1818,-0.9225,-5.2219,0.2551,-2.1685,1.1991,0.1551,1,-11.79,-84.36,-59.41,189.35,-63.66,-177.32,0,58.305,48.139744,11.558372,559,NaN,,69.68,,0 / 26,2978007,2018-11-19 09:10:29:028
4.4751,10.8767,-0.1758,1.1631,9.6579,1.2423,3.526,2.2057,0.1267,1.9842,0.9741,-0.0882,1,-22.31,-85.19,-75.45,326.89,-80.01,-43.12,0,53.315,48.139744,11.558372,559,NaN,,69.68,,0 / 26,2980007,2018-11-19 09:10:31:028
1.2879,9.8427,-1.7162,0.3901,8.6219,-4.6563,-1.0898,-0.4215,-1.6009,1.9943,-0.2256,0.1981,1,-17.25,-85.06,-57.6,195.61,-77.26,-176.29,0,57.155,48.139744,11.558372,559,NaN,,69.68,,0 / 26,2982008,2018-11-19 09:10:33:029
1.6331,4.8891,-3.4034,0.1256,9.778,-0.7384,-0.7897,3.08,-1.0302,-0.0164,-0.4574,0.3487,1,-15.94,-89.55,-62.23,201.89,-85.62,-170.34,0,56.84,48.139744,11.558372,559,NaN,,69.68,,0 / 26,2984008,2018-11-19 09:10:35:029
2.8446,10.2057,-1.2969,-0.3359,9.3627,-2.8979,4.6195,5.6479,0.7284,2.8801,-0.9575,-0.6817,1,-15.96,-93.56,-60.96,334.07,-79.12,-33.13,0,57.851,48.139744,11.558372,559,NaN,,69.68,,0 / 26,2986007,2018-11-19 09:10:37:028
2.4229,12.5388,1.34,0.7449,9.7745,0.2715,3.224,7.0672,-2.33,3.6632,0.636,-0.6414,1,-13.33,-103.2,-65.85,294.62,-85.36,-69.97,0,54.492,48.139744,11.558372,559,NaN,,69.68,,0 / 26,2988008,2018-11-19 09:10:39:029
0.3845,10.6562,3.4051,0.4657,9.6963,-1.3913,-1.2147,2.5183,0.7142,3.4263,0.5708,-0.606,1,-19.62,-99.77,-81.48,344.43,-69.82,-22.13,0,58.968,48.139744,11.558372,559,NaN,,69.68,,0 / 26,2990009,2018-11-19 09:10:41:030
4.1903,11.007,0.3773,1.3128,9.3827,2.5323,1.528,2.2762,1.0742,2.1435,0.3527,-0.3744,1,-18.04,-96.98,-81.98,336.21,-73.09,-27.4,0,54.287,48.139744,11.558372,559,NaN,,69.68,,0 / 26,2992007,2018-11-19 09:10:43:028
0.1165,9.0427,-0.4661,1.4306,9.2489,2.9296,-1.1022,0.9642,-2.5267,-0.6928,-0.7711,0.3977,1,-16.9,-95.37,-81.94,352.92,-75.94,-16.63,0,59.171,48.139744,11.558372,559,NaN,,69.68,,0 / 26,2994008,2018-11-19 09:10:45:029
-0.8557,8.321,-0.1904,1.1001,9.4451,2.3978,-1.8337,0.994,-1.9059,-1.2349,-0.3165,0.3543,1,-12.16,-93.99,-79.34,335.65,-74.39,-24.64,0,58.963,48.139744,11.558372,559,NaN,,69.68,,0 / 26,2996007,2018-11-19 09:10:47:028
-1.2573,10.0348,1.8065,0.2553,9.8,-0.2561,1.1487,-2.004,-2.8391,-1.5066,1.1071,0.31,1,-20.52,-108.34,-84.07,236.75,-87.89,-135.1,0,60.087,48.139744,11.558372,559,NaN,,69.68,,0 / 26,2998007,2018-11-19 09:10:49:028
-1.9961,9.9486,0.4249,0.3207,9.7673,-0.8175,0.6506,-0.0026,-1.3664,-1.2227,-0.0265,-0.1476,1,-10.38,-95.73,-57.41,177.49,-75.31,166.57,0,58.711,48.139744,11.558372,559,NaN,,69.68,,0 / 25,3000007,2018-11-19 09:10:51:028
-0.3296,9.973,-0.4595,0.3733,9.718,-1.2614,-2.6357,4.7116,-2.0161,-0.086,-0.2893,0.0369,1,-7.68,-90.26,-60.89,200.23,-82.29,-163.51,0,56.783,48.139744,11.558372,559,NaN,,69.68,,0 / 26,3002007,2018-11-19 09:10:53:028
2.0057,9.196,-3.4821,0.3831,8.5619,-4.7663,1.3628,-0.631,-0.6847,-1.0086,-0.1362,-0.4281,1,-10.15,-83.21,-58.74,197.44,-79.66,-168.16,0,54.587,48.139744,11.558372,559,NaN,,69.68,,0 / 25,3004008,2018-11-19 09:10:55:029
-0.6685,11.0842,-7.1944,0.307,9.6182,-1.8887,-1.4138,-1.3248,-0.4151,0.1046,-0.6509,0.0437,1,-12.85,-84,-67.61,196.5,-78.75,-170.77,0,54.058,48.139744,11.558372,559,NaN,,69.68,,0 / 26,3006007,2018-11-19 09:10:57:028
3.0815,4.6975,-3.4233,0.2763,9.8014,0.1654,0.763,-2.2743,-0.6386,-1.6631,0.6965,0.9402,1,-13.66,-84.77,-85.89,174.42,-72.15,163.78,0,61.625,48.139744,11.558372,559,NaN,,69.68,,0 / 26,3008008,2018-11-19 09:10:59:029
-2.5426,11.2953,6.5903,-0.4652,9.7417,-1.0263,-0.5376,0.8278,2.5221,-1.4988,0.3579,0.2076,1,-12.6,-96.07,-73.76,167.34,-83.4,155.62,0,59.524,48.139744,11.558372,559,NaN,,69.68,,0 / 26,3010007,2018-11-19 09:11:01:028
-0.3126,10.6897,3.5773,0.6886,9.7,-1.2676,1.0502,0.4113,-2.441,-1.1903,-0.7202,-0.0087,1,-12.92,-96.84,-77.18,194.52,-74.32,-170.75,0,58.941,48.139744,11.558372,559,NaN,,69.68,,0 / 26,3012008,2018-11-19 09:11:03:029
-4.6879,12.2673,-8.9188,-1.0399,9.3832,-2.6541,1.1761,2.0137,-0.8934,-0.1822,-0.2365,0.2832,1,-4.83,-101.13,-71.61,167.22,-73.1,158.6,0,60.129,48.139744,11.558372,559,NaN,,69.68,,0 / 26,3014008,2018-11-19 09:11:05:029
-1.2278,11.6627,-7.1797,-0.5341,9.4117,-2.7027,-0.3849,-0.926,-3.8588,-0.046,0.7617,-0.2148,1,-4.53,-93.11,-71.64,172.24,-68.11,165.09,0,59.183,48.139744,11.558372,559,NaN,,69.68,,0 / 26,3016007,2018-11-19 09:11:07:028
3.5156,11.3307,0.6309,-0.0991,9.6019,-1.9909,-1.3926,-0.7382,2.8667,1.7184,0.163,-1.2942,1,-9.59,-94.97,-79.1,183.57,-78.27,177.15,0,54.658,48.139744,11.558372,559,NaN,,69.68,,0 / 26,3018008,2018-11-19 09:11:09:029
-0.589,8.8925,0.6947,0.2686,9.2833,3.1495,-0.5812,0.5679,-1.574,-0.1578,-0.349,0.1508,1,-10.16,-84.18,-99.9,9.48,-75.37,1.47,0,49.904,48.139744,11.558372,559,NaN,,69.68,,0 / 26,3020007,2018-11-19 09:11:11:028
-0.9337,11.0128,1.1429,0.7143,9.7399,-0.8916,0.3489,-0.7788,-2.4312,-1.2675,0.8109,-0.1054,1,0.54,-94.41,-94.98,214.52,-83.31,-141.3,0,65.124,48.139744,11.558372,559,NaN,,69.68,,0 / 26,3022008,2018-11-19 09:11:13:029
1.061,7.864,-2.1813,-0.0844,9.3986,-2.7981,0.7994,-1.3117,0.4463,0.6186,0.823,-1.0385,1,10.15,-95.52,-89.12,199.57,-78.16,-150.17,0,56.596,48.139744,11.558372,559,NaN,,69.68,,0 / 26,3024008,2018-11-19 09:11:15:029
0.3384,8.3569,-3.2635,-0.0515,9.4721,-2.5391,-0.267,0.3844,-0.9965,-0.0575,-0.2095,0.1145,1,14.84,-94.46,-99.48,171.91,-74.99,178.84,0,50.974,48.139744,11.558372,559,NaN,,69.68,,0 / 26,3026008,2018-11-19 09:11:17:029
0.0419,8.5205,-2.7763,-0.0811,9.462,-2.5757,-0.1412,-0.0606,-0.1479,-0.0546,-0.1565,0.0155,1,11.63,-93.08,-101.95,173.18,-74.24,178.47,0,54.05,48.139744,11.558372,559,NaN,,69.68,,0 / 26,3028008,2018-11-19 09:11:19:029
-0.4958,8.3031,-2.8185,-0.4819,9.4436,-2.5993,-0.0039,0.008,-0.2011,-0.0141,0.3997,-0.0688,1,8.48,-92.64,-99.84,167.57,-74.36,169.5,0,53.063,48.139744,11.558372,559,NaN,,69.68,,0 / 26,3030007,2018-11-19 09:11:21:028
0.335,8.5394,-2.4853,-0.0229,9.4905,-2.4697,0.4256,-0.1538,-0.2831,-0.0038,-0.0424,-6.00E-04,1,12.03,-92.81,-100.53,173.59,-75.32,179.09,0,49.786,48.139744,11.558372,559,NaN,,69.68,,0 / 26,3032008,2018-11-19 09:11:23:029
0.6474,7.7493,-4.1937,0.7514,9.4513,-2.5056,1.1198,-0.0178,-1.1985,-0.3343,-0.2332,0.0342,1,9.54,-94.87,-106.69,189.47,-74.53,-163.31,0,48.837,48.139744,11.558372,559,NaN,,69.68,,0 / 26,3034008,2018-11-19 09:11:25:029
1.1302,6.5342,-1.2106,0.1361,9.7263,-1.2456,-0.0203,-0.239,-0.5996,-0.6904,-0.4916,0.3595,1,21.48,-100.45,-103.13,178.26,-73.75,-170.61,0,60.519,48.139744,11.558372,559,NaN,,69.68,,0 / 26,3036007,2018-11-19 09:11:27:028
-0.0589,8.3334,-2.8258,-0.1003,9.3325,-3.0108,0.0485,-0.0415,-0.1279,2.00E-04,-0.0035,0.0059,1,20.29,-100.88,-100.37,169.47,-72.11,178.09,0,50.576,48.139744,11.558372,559,NaN,,69.68,,0 / 26,3038008,2018-11-19 09:11:29:029
-0.075,8.3119,-3.0529,-0.0977,9.2524,-3.2487,0.1186,-0.0293,0.0089,-0.0154,0.0236,-0.0123,1,21.41,-100.67,-99.69,169.53,-70.75,178.56,0,54.873,48.139744,11.558372,559,NaN,,69.68,,0 / 26,3040007,2018-11-19 09:11:31:028
-0.1144,8.342,-2.868,-0.0769,9.2863,-3.151,0.0513,-0.0213,-0.0373,-0.0149,0.0159,-0.001,1,21.2,-100.47,-99.29,169.42,-71.25,178.6,0,54.907,48.139744,11.558372,559,NaN,,69.68,,0 / 26,3042008,2018-11-19 09:11:33:029
-0.1541,8.3451,-2.859,-0.0795,9.2813,-3.1658,-0.0026,-0.0275,-0.0119,-0.0253,0.0146,-0.0086,1,22.14,-101.46,-97.16,168.93,-71.15,178.67,0,56.263,48.139744,11.558372,559,NaN,,69.68,,0 / 26,3044008,2018-11-19 09:11:35:029
-0.0714,8.3514,-2.9169,-0.1334,9.3012,-3.1049,0.0568,0.0324,-0.1163,-0.0268,-0.0087,0.0101,1,21.46,-102.36,-95.75,168.41,-71.52,177.54,0,53.776,48.139744,11.558372,559,NaN,,69.68,,0 / 26,3046007,2018-11-19 09:11:37:028
-0.0929,8.3679,-2.7117,-0.1106,9.3472,-2.9645,-0.0932,-0.0222,-0.0276,-0.0227,0.0258,-0.0054,1,21.4,-101.8,-96.61,168.61,-72.46,177.83,0,56.931,48.139744,11.558372,559,NaN,,69.68,,0 / 26,3048008,2018-11-19 09:11:39:029
-0.136,8.3736,-2.7908,-0.1629,9.3319,-3.0098,0.0159,-0.0144,0.0019,-0.0068,0.0126,-0.0045,1,21.97,-102.12,-96.54,167.47,-72.1,176.9,0,51.025,48.139744,11.558372,559,NaN,,69.68,,0 / 26,3050007,2018-11-19 09:11:41:028
0.2834,8.3605,-2.653,0.3209,9.355,-2.9243,0.0089,-0.0031,-0.1225,-0.0164,0.1367,0.0405,1,21.33,-103.07,-96.67,172.52,-72.39,-177.26,0,52.637,48.139744,11.558372,559,NaN,,69.68,,0 / 26,3052008,2018-11-19 09:11:43:029
-0.2736,8.2339,-3.1039,-0.2836,9.2137,-3.3463,0.0039,-0.0211,-0.0989,-0.0416,0.0245,-0.0667,1,21.71,-102.76,-97.38,166.39,-69.97,175.16,0,50.567,48.139744,11.558372,559,NaN,,69.68,,0 / 26,3054008,2018-11-19 09:11:45:029
-0.3011,8.2624,-3.185,-0.3174,9.2056,-3.3656,-0.0155,-0.0302,-0.1,0.0279,-0.001,-0.0325,1,20.86,-103.06,-99.26,167.03,-70.44,175.34,0,50.673,48.139744,11.558372,559,NaN,,69.68,,0 / 26,3056007,2018-11-19 09:11:47:028
-0.6583,8.1454,-3.3471,-0.5804,9.1049,-3.5963,-0.1231,-0.0448,-0.0458,0.024,-0.053,0.0037,1,21.23,-103.95,-97.1,163.78,-68.19,170.83,0,49.719,48.139744,11.558372,559,NaN,,69.68,,0 / 26,3058007,2018-11-19 09:11:49:028
-0.6651,7.8703,-3.9029,-0.7084,8.8117,-4.2453,0.0772,0.0066,-0.0771,-0.0198,-0.1065,-0.0213,1,20.24,-106.59,-92.18,164.86,-64.12,171.09,0,55.527,48.139744,11.558372,559,NaN,,69.68,,0 / 26,3060008,2018-11-19 09:11:51:029
-1.064,6.6189,-5.9503,-1.042,7.7022,-5.9801,-0.065,-0.071,-0.1697,-0.0263,0.0373,-0.0501,1,21.67,-105.38,-85.65,164.18,-51.76,170.12,0,55.415,48.139744,11.558372,559,NaN,,69.68,,0 / 26,3062007,2018-11-19 09:11:53:028
-0.0881,7.8013,-4.589,-0.4072,8.5506,-4.7845,0.1694,-0.1187,-0.0041,-0.0788,0.2215,-0.0345,1,24.43,-104.71,-88.25,165.34,-60,174.04,0,56.628,48.139744,11.558372,559,NaN,,69.68,,0 / 26,3064008,2018-11-19 09:11:55:029
0.884,7.7596,-2.7848,0.2063,9.079,-3.7013,0.0548,0.1422,-1.3624,0.0771,0.2079,0.1768,1,18.17,-105.87,-84.32,173.6,-67.79,-176.81,0,68.115,48.139744,11.558372,559,NaN,,69.68,,0 / 26,3066008,2018-11-19 09:11:57:029
0.2133,8.7562,-1.0322,1.068,9.7241,-0.687,-0.7968,-0.0804,-0.3657,0.0658,-0.0258,-0.0019,1,15.68,-101.43,-90.89,226.45,-81.99,-117.49,0,54.486,48.139744,11.558372,559,NaN,,69.68,,0 / 26,3068007,2018-11-19 09:11:59:028
0.5534,8.8474,0.2922,0.4074,9.7581,0.8857,0.3361,-0.003,-0.2898,-0.0231,0.1252,-0.0156,1,19.83,-99.35,-93.03,319.13,-84.29,-24.7,0,54.316,48.139744,11.558372,559,NaN,,69.68,,0 / 26,3070008,2018-11-19 09:12:01:029
-0.0479,8.7383,1.2073,0.1729,9.7466,1.0695,0.1122,-0.0209,0.2031,-0.0471,-0.081,-0.0049,1,20.5,-97.92,-92.61,333.32,-83.96,-11.04,0,53.406,48.139744,11.558372,559,NaN,,69.68,,0 / 26,3072008,2018-11-19 09:12:03:029
1.3136,8.7078,0.1024,1.3949,9.7048,0.2015,0.2981,-0.2075,-0.0634,-0.0451,0.1224,-0.0749,1,15.26,-100.61,-93.96,260.51,-81.74,-81.78,0,54.25,48.139744,11.558372,559,NaN,,69.68,,0 / 26,3074008,2018-11-19 09:12:05:029
-0.0836,8.8112,0.3824,-0.1059,9.6952,1.4707,-0.2908,0.0988,-0.472,0.0078,-0.4756,-0.0803,1,27.88,-101.25,-93.35,346.49,-80.97,5.59,0,53.096,48.139744,11.558372,559,NaN,,69.68,,0 / 26,3076007,2018-11-19 09:12:07:028
0.5069,8.9545,-0.2291,0.8466,9.77,-0.013,-0.0029,-0.2934,-0.2256,0.1821,0.32,0.0697,1,12.76,-104.61,-94.11,255.96,-85.05,-90.88,0,53.113,48.139744,11.558372,559,NaN,,69.68,,0 / 26,3078007,2018-11-19 09:12:09:028
1.5664,8.7421,0.7247,0.637,9.715,1.1758,0.8202,0.0619,-0.2379,0.0274,-0.3601,-0.0164,1,19.05,-102.03,-96.71,314.45,-82.26,-28.48,0,50.143,48.139744,11.558372,559,NaN,,69.68,,0 / 26,3080008,2018-11-19 09:12:11:029
0.8972,8.7561,0.7055,0.9123,9.7165,0.9635,-0.045,0.027,-0.0417,0.0193,-0.1173,-0.0183,1,16.02,-100.44,-95.86,299.9,-82.22,-43.44,0,55.074,48.139744,11.558372,559,NaN,,69.68,,0 / 26,3082008,2018-11-19 09:12:13:029
0.4731,8.5414,-1.0235,0.7807,9.7368,-0.8691,-0.1229,-0.149,-0.1766,0.495,-0.0563,-0.0859,1,14.17,-101.99,-91.9,248.52,-84.87,-97.66,0,56.117,48.139744,11.558372,559,NaN,,69.68,,0 / 26,3084007,2018-11-19 09:12:15:028
-1.0038,9.1491,-0.3981,0.4842,9.7728,0.6541,0.0421,-0.3922,-1.2,0.1868,0.2039,-0.0696,1,10.41,-92.81,-100.14,314.54,-85.24,-36.51,0,56.736,48.139744,11.558372,559,NaN,,69.68,,0 / 26,3086008,2018-11-19 09:12:17:029
0.0255,5.8487,-4.8102,-0.9682,9.3117,-2.9197,1.2815,-1.5166,-1.2138,-0.0962,0.8054,-1.1217,1,33.83,-91.09,-70.41,162.07,-72.08,-177.6,0,54.902,48.139744,11.558372,559,NaN,,69.68,,0 / 26,3088007,2018-11-19 09:12:19:028
0.0318,9.0241,1.0853,0.6161,9.769,0.5985,-0.2227,-0.0244,-0.0019,-0.1373,0.0335,-0.054,1,-0.31,-91.98,-102.34,310.62,-84.97,-45.83,0,54.229,48.139744,11.558372,559,NaN,,69.68,,0 / 26,3090008,2018-11-19 09:12:21:029
0.7688,6.8468,-2.2116,0.9567,9.6843,-1.2121,-0.0152,-1.2805,0.3991,0.3012,-0.5157,-0.2293,1,-4.12,-97.45,-93.85,236.97,-80.01,-117.16,0,60.058,48.139744,11.558372,559,NaN,,69.68,,0 / 26,3092008,2018-11-19 09:12:23:029
0.6406,8.778,0.4612,0.7292,9.7548,0.6949,-0.0118,0.0153,-0.1084,-0.0261,0.0507,0.0093,1,-3.18,-93.13,-100.52,311.07,-84.1,-46.38,0,55.544,48.139744,11.558372,559,NaN,,69.68,,0 / 26,3094008,2018-11-19 09:12:25:029
0.8903,8.7512,0.6548,0.9014,9.7251,0.8831,0.0758,-0.0061,-0.022,-0.0141,-0.0603,-0.0188,1,0.3,-91.96,-103.22,309.74,-82.59,-44.92,0,57.779,48.139744,11.558372,559,NaN,,69.68,,0 / 26,3096008,2018-11-19 09:12:27:029
0.5226,8.6576,0.4856,0.6044,9.7046,1.2752,-0.9737,0.0916,-0.393,-0.0333,-0.3433,0.0557,1,-1.21,-89.7,-104.96,331.56,-81.73,-25.36,0,50.287,48.139744,11.558372,559,NaN,,69.68,,0 / 26,3098008,2018-11-19 09:12:29:029
